"Id","SalePrice"
2855,224130.414707731
2856,228150.270470414
2857,226810.986910339
2858,226810.986910339
2859,96433.59409412
2860,186318.765888117
2861,178146.549266994
2862,224130.414707731
2863,222789.124730255
2864,224130.414707731
2865,226810.986910339
2866,225471.035211768
2867,149346.377693545
2868,103455.645476963
2869,116049.259648744
2870,157606.557829849
2871,113255.777208608
2872,113255.777208608
2873,96433.59409412
2874,135522.707838044
2875,145206.741953872
2876,118839.839768939
2877,110459.386405177
2878,109060.098473515
2879,136908.280798398
2880,139677.284264341
2881,110459.386405177
2882,138293.139361728
2883,123020.281272892
2884,127194.226361632
2885,124412.317128915
2886,152102.594584025
2887,141060.716241401
2888,118839.839768939
2889,117444.912121858
2890,117444.912121858
2891,161727.141288109
2892,145206.741953872
2893,153479.643126916
2894,104857.85544046
2895,226810.986910339
2896,225471.035211768
2897,191753.129146274
2898,190395.568781726
2899,221447.164610367
2900,186318.765888117
2901,163099.265519265
2902,220104.533678096
2903,226810.986910339
2904,226810.986910339
2905,153479.643126916
2906,216072.609292138
2907,189037.321913805
2908,176782.092481703
2909,179510.31325876
2910,179510.31325876
2911,182235.76567331
2912,178146.549266994
2913,179510.31325876
2914,179510.31325876
2915,179510.31325876
2916,179510.31325876
2917,165841.4128979
2918,209339.256244432
2919,210687.277915929
