"Id","SalePrice"
2855,166704.023988148
2856,203781.940963471
2857,189673.852765313
2858,160754.270399618
2859,134729.921805594
2860,123337.710636555
2861,161363.890485399
2862,198908.997163182
2863,113220.789559777
2864,272415.008760358
2865,119681.262974479
2866,185958.613759278
2867,112937.189944633
2868,131513.141932603
2869,196713.92589431
2870,194258.374562843
2871,167935.641241494
2872,68192.7889250455
2873,162358.08618657
2874,189242.638441026
2875,130278.103411533
2876,171940.142958021
2877,170175.23512235
2878,140071.967707079
2879,136699.528180784
2880,149249.371618609
2881,215710.079033576
2882,218590.294129773
2883,195620.360277174
2884,199023.275397298
2885,224460.577271783
2886,283602.866346675
2887,118085.933430579
2888,150898.261427569
2889,88153.820584558
2890,81121.1036674871
2891,194213.022892868
2892,103687.82354218
2893,167818.478920287
2894,122570.913355719
2895,220959.536178043
2896,202975.82026305
2897,215922.069498497
2898,195385.802100552
2899,178405.578916823
2900,152720.325893437
2901,239962.28582492
2902,166376.485583695
2903,240261.529094487
2904,222048.159022486
2905,244243.787069533
2906,159949.523801098
2907,142379.950997638
2908,114060.775933257
2909,202506.046307774
2910,66359.409892535
2911,116503.623193953
2912,174794.477362659
2913,116623.202559524
2914,116606.119793014
2915,117606.681831467
2916,117504.185232406
2917,176007.13751385
2918,125129.719704659
2919,251736.056357598
